,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
71,1418,Mention the category of events which were held at MU 215.,student_club,simple,SELECT T2.category FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T1.location = 'MU 215',7,"SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'
SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'
SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'
SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'
SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'
SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'
SELECT event_name, event_date, type, notes, location, status  FROM event  WHERE location = 'MU 215'","SELECT event_name, event_date, type, notes, location, status FROM event WHERE location = 'MU 215'"
72,131,Which district has highest active loan?,financial,moderate,"SELECT T2.A3 FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN loan AS T3 ON T1.account_id = T3.account_id WHERE T3.status IN ('C', 'D') GROUP BY T2.A3 ORDER BY SUM(T3.amount) DESC LIMIT 1",7,"SELECT district_id FROM district ORDER BY a13 DESC LIMIT 1
SELECT district_id FROM district ORDER BY a13 DESC LIMIT 1
SELECT district_id, COUNT(*) AS active_loans FROM loan JOIN account ON loan.account_id = account.account_id GROUP BY district_id ORDER BY active_loans DESC LIMIT 1
SELECT district_id, COUNT(*) AS active_loans FROM loan JOIN disp ON loan.account_id = disp.account_id JOIN client ON disp.client_id = client.client_id JOIN district ON client.district_id = district.district_id WHERE loan.status = 'active' GROUP BY district_id ORDER BY active_loans DESC LIMIT 1
SELECT district_id FROM district ORDER BY a13 DESC LIMIT 1
SELECT district_id FROM district ORDER BY a13 DESC LIMIT 1
SELECT district_id, COUNT(*) AS active_loans FROM loan JOIN disp ON loan.account_id = disp.account_id JOIN client ON disp.client_id = client.client_id JOIN district ON client.district_id = district.district_id WHERE loan.status = 'active' GROUP BY district_id ORDER BY active_loans DESC LIMIT 1",SELECT district_id FROM district ORDER BY a13 DESC LIMIT 1
73,896,Calculate the percentage whereby Hamilton was not at the 1st track of the the f1 circuit since 2010.,formula_1,challenging,SELECT CAST(COUNT(CASE WHEN T2.position <> 1 THEN T2.position END) AS REAL) * 100 / COUNT(T2.driverStandingsId) FROM races AS T1 INNER JOIN driverStandings AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.surname = 'Hamilton' AND T1.year >= 2010,7,"SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM races WHERE year >= 2010) AS percentage_not_at_first_track FROM races WHERE year >= 2010 AND circuitid <> (SELECT circuitid FROM circuits LIMIT 1)
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM races WHERE year >= 2010) AS percentage_not_at_first_track FROM races WHERE year >= 2010 AND circuitid NOT IN (SELECT circuitid FROM races WHERE year >= 2010 AND round = 1 ORDER BY date LIMIT 1)
SELECT (SELECT COUNT(*) FROM races WHERE year >= 2010 AND circuitid = (SELECT circuitid FROM circuits WHERE name = '1st track')) - (SELECT COUNT(*) FROM races WHERE year >= 2010 AND circuitid = (SELECT circuitid FROM circuits WHERE name = '1st track') AND driverid = (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton')) AS percentage_not_at_1st_track FROM races WHERE year >= 2010 AND circuitid = (SELECT circuitid FROM circuits WHERE name = '1st track') AND driverid = (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton')
SELECT (COUNT(*) - COUNT(DISTINCT races.circuitid)) * 100.0 / COUNT(*) AS percentage_not_at_first_track FROM races JOIN circuits ON races.circuitid = circuits.circuitid WHERE races.year >= 2010 AND circuits.circuitid = (     SELECT circuitid     FROM circuits     ORDER BY circuitid     LIMIT 1 )
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM races WHERE year >= 2010) AS percentage_not_at_first_track FROM races WHERE year >= 2010 AND circuitid NOT IN (SELECT circuitid FROM races WHERE year >= 2010 AND round = 1 ORDER BY date LIMIT 1)
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM races WHERE year >= 2010) AS percentage_not_at_first_track FROM races WHERE year >= 2010 AND circuitid != (SELECT circuitid FROM circuits LIMIT 1)
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM races WHERE year >= 2010) AS percentage_not_at_first_track FROM races WHERE year >= 2010 AND circuitid != (SELECT circuitid FROM circuits LIMIT 1)",SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM races WHERE year >= 2010) AS percentage_not_at_first_track FROM races WHERE year >= 2010 AND circuitid NOT IN (SELECT circuitid FROM races WHERE year >= 2010 AND round = 1 ORDER BY date LIMIT 1)
74,173,How often does account number 3 request an account statement to be released? What was the aim of debiting 3539 in total?,financial,challenging,"SELECT T1.frequency, T2.k_symbol FROM account AS T1 INNER JOIN (SELECT account_id, k_symbol, SUM(amount) AS total_amount FROM `order` GROUP BY account_id, k_symbol) AS T2 ON T1.account_id = T2.account_id WHERE T1.account_id = 3 AND T2.total_amount = 3539",7,"SELECT COUNT(*) FROM trans WHERE account_id = 3
SELECT COUNT(*) FROM trans WHERE account_id = 3 AND type = 'credit'
SELECT COUNT(*) FROM trans WHERE account_id = 3
SELECT COUNT(*) FROM trans WHERE account_id = 3
SELECT COUNT(*) FROM trans WHERE account_id = 3 AND type = 'credit'
SELECT COUNT(*) FROM trans WHERE account_id = 3 AND type = 'credit'
SELECT COUNT(*) FROM trans WHERE account_id = 3",SELECT COUNT(*) FROM trans WHERE account_id = 3
75,125,"For loans contracts which are still running where client are in debt, list the district of the and the state the percentage unemployment rate increment from year 1995 to 1996.",financial,challenging,SELECT CAST((T3.A13 - T3.A12) AS REAL) * 100 / T3.A12 FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.status = 'D',7,"SELECT d.a2 AS district, d.a3 AS state, ((COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id)) AS percentage_unemployment_increment FROM district d JOIN client c ON d.district_id = c.district_id JOIN disp dp ON c.client_id = dp.client_id JOIN loan l ON dp.account_id = l.account_id WHERE l.status = 'A' GROUP BY d.district_id, d.a2, d.a3 HAVING (SELECT COUNT(l2.loan_id) FILTER (WHERE l2.date_part('year', l2.date) = 1995) FROM loan l2 WHERE l2.account_id = l.account_id) > 0 AND (SELECT COUNT(l3.loan_id) FILTER (WHERE l3.date_part('year', l3.date) = 1996) FROM loan l3 WHERE l3.account_id = l.account_id) > 0
SELECT d.a2 AS district, d.a3 AS state, ((u.unemp_rate_1996 - u.unemp_rate_1995) / u.unemp_rate_1995) * 100 AS percentage_increase FROM district d JOIN (     SELECT l.account_id,            (SELECT a.a3 FROM district a WHERE a.district_id = l.account_id) AS district_state,            (SELECT a.a2 FROM district a WHERE a.district_id = l.account_id) AS district,            (SELECT t.amount FROM trans t WHERE t.account_id = l.account_id AND t.date LIKE '1995%' ORDER BY t.date DESC LIMIT 1) AS debt_amount_1995,            (SELECT t.amount FROM trans t WHERE t.account_id = l.account_id AND t.date LIKE '1996%' ORDER BY t.date DESC LIMIT 1) AS debt_amount_1996,            (SELECT u.unemp_rate FROM unemployment u WHERE u.year = 1995 AND u.district_id = l.account_id) AS unemp_rate_1995,            (SELECT u.unemp_rate FROM
SELECT d.a2 AS district, d.a3 AS state, ((COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id)) AS percentage_increment FROM district d JOIN client c ON d.district_id = c.district_id JOIN disp dp ON c.client_id = dp.client_id JOIN account a ON dp.account_id = a.account_id JOIN loan l ON a.account_id = l.account_id WHERE l.status = 'A' GROUP BY d.district_id, d.a2, d.a3 HAVING (COUNT(l.loan_id) FILTER (WHERE l.date >= '1995-01-01' AND l.date < '1996-01-01')) > 0 ORDER BY percentage_increment DESC
SELECT d.a2 AS district, d.a3 AS state, ((u.unemp_rate_1996 - u.unemp_rate_1995) / u.unemp_rate_1995) * 100 AS percentage_increase FROM district d JOIN (     SELECT l.account_id,            (SELECT a.a3 FROM district a WHERE a.district_id = l.account_id) AS district_state,            (SELECT a.a2 FROM district a WHERE a.district_id = l.account_id) AS district,            (SELECT t.amount FROM trans t WHERE t.account_id = l.account_id AND t.date LIKE '1995%' ORDER BY t.date DESC LIMIT 1) AS debt_amount_1995,            (SELECT t.amount FROM trans t WHERE t.account_id = l.account_id AND t.date LIKE '1996%' ORDER BY t.date DESC LIMIT 1) AS debt_amount_1996,            (SELECT u.unemp_rate FROM unemployment u WHERE u.year = 1995 AND u.district_id = l.account_id) AS unemp_rate_1995,            (SELECT u.unemp_rate FROM
SELECT d.a2 AS district, d.a3 AS state, ((u.unemp_rate_1996 - u.unemp_rate_1995) / u.unemp_rate_1995) * 100 AS percentage_increase FROM district d JOIN (     SELECT l.account_id,            (SELECT a.a3 FROM district a WHERE a.district_id = l.account_id) AS district,            (SELECT a.a3 FROM district a WHERE a.district_id = l.account_id) AS state,            (SELECT t.amount FROM trans t WHERE t.account_id = l.account_id AND t.date LIKE '1995%') AS loan_amount_1995,            (SELECT t.amount FROM trans t WHERE t.account_id = l.account_id AND t.date LIKE '1996%') AS loan_amount_1996,            (SELECT u.unemp_rate FROM unemployment u WHERE u.year = 1995 AND u.district_id = l.account_id) AS unemp_rate_1995,            (SELECT u.unemp_rate FROM unemployment u WHERE u.year = 1996 AND u.district_id = l
SELECT d.a2 AS district, d.a3 AS state, ((COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id)) AS percentage_unemployment_increment FROM district d JOIN client c ON d.district_id = c.district_id JOIN disp dp ON c.client_id = dp.client_id JOIN loan l ON dp.account_id = l.account_id WHERE l.status = 'A' GROUP BY d.district_id, d.a2, d.a3 HAVING (SELECT COUNT(l2.loan_id) FILTER (WHERE l2.date_part('year', l2.date) = 1995) FROM loan l2 WHERE l2.account_id = l.account_id) > 0 AND (SELECT COUNT(l3.loan_id) FILTER (WHERE l3.date_part('year', l3.date) = 1996) FROM loan l3 WHERE l3.account_id = l.account_id) > 0
SELECT d.a2 AS district, d.a3 AS state, ((COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id)) AS percentage_unemployed FROM district d JOIN client c ON d.district_id = c.district_id JOIN disp dsp ON c.client_id = dsp.client_id JOIN loan l ON dsp.account_id = l.account_id WHERE l.status = 'A' GROUP BY d.district_id, d.a2, d.a3 HAVING (COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id) > (SELECT ((COUNT(l2.loan_id) FILTER (WHERE l2.status = 'A')) * 100.0 / COUNT(l2.loan_id)) FROM loan l2 WHERE l2.date_part('year', l2.date) = 1995) AND (COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id) <= (SELECT ((COUNT(l3.loan_id)","SELECT d.a2 AS district, d.a3 AS state, ((COUNT(l.loan_id) FILTER (WHERE l.status = 'A')) * 100.0 / COUNT(l.loan_id)) AS percentage_unemployment_increment FROM district d JOIN client c ON d.district_id = c.district_id JOIN disp dp ON c.client_id = dp.client_id JOIN loan l ON dp.account_id = l.account_id WHERE l.status = 'A' GROUP BY d.district_id, d.a2, d.a3 HAVING (SELECT COUNT(l2.loan_id) FILTER (WHERE l2.date_part('year', l2.date) = 1995) FROM loan l2 WHERE l2.account_id = l.account_id) > 0 AND (SELECT COUNT(l3.loan_id) FILTER (WHERE l3.date_part('year', l3.date) = 1996) FROM loan l3 WHERE l3.account_id = l.account_id) > 0"
76,201,What is the percentage of carbon in double-bond molecules?,toxicology,moderate,SELECT CAST(COUNT(DISTINCT CASE WHEN T1.element = 'c' THEN T1.atom_id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T1.atom_id) FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.bond_type = '=',7,"SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'",SELECT AVG(CASE WHEN bond_type = 'double' THEN 1 ELSE 0 END) * 100 AS percentage_carbon_in_double_bonds FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE element = 'C'
77,1150,What is the percentage of female patient were born after 1930?,thrombosis_prediction,moderate,"SELECT CAST(SUM(CASE WHEN STRFTIME('%Y', Birthday) > '1930' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM Patient WHERE SEX = 'F'",7,"SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient",SELECT (COUNT(CASE WHEN sex = 'female' AND birthday > '1930-01-01' THEN 1 END) * 100.0 / COUNT(*)) AS female_percentage FROM patient
78,284,Determine the bond type that is formed in the chemical compound containing element Carbon.,toxicology,moderate,SELECT DISTINCT T2.bond_type FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.element = 'c',7,"SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'",SELECT b.bond_type FROM bond b JOIN connected c ON b.bond_id = c.bond_id JOIN molecule m ON b.molecule_id = m.molecule_id JOIN atom a ON c.atom_id = a.atom_id AND c.atom_id2 = a.atom_id WHERE a.element = 'Carbon'
79,1236,"For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.",thrombosis_prediction,challenging,"SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50",7,"SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5
SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5
SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5
SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5
SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5
SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5
SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND strftime('%Y', 'now') - strftime('%Y', p.birthday) >= 50 AND l.rbc < 4.5","SELECT p.id, p.admission FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND (julianday('now') - julianday(p.birthday)) / 365.25 >= 50 AND l.rbc < 4.5"
80,68,Which county reported the most number of school closure in the 1980s with school wonership code belonging to Youth Authority Facilities (CEA)?,california_schools,moderate,"SELECT County FROM schools WHERE strftime('%Y', ClosedDate) BETWEEN '1980' AND '1989' AND StatusType = 'Closed' AND SOC = 11 GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1",7,"SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate LIKE '198%' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1
SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate LIKE '198%' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1
SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate BETWEEN '1980-01-01' AND '1989-12-31' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1
SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate BETWEEN '1980-01-01' AND '1989-12-31' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1
SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate LIKE '198%' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1
SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate LIKE '198%' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1
SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate LIKE '198%' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1","SELECT county_name, COUNT(*) AS closure_count FROM schools WHERE closeddate LIKE '198%' AND edopscode = 'CEA' GROUP BY county_name ORDER BY closure_count DESC LIMIT 1"
81,825,Identify the gender of the superhero who has the ability of Phoenix Force.,superhero,moderate,SELECT T4.gender FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id INNER JOIN superpower AS T3 ON T2.power_id = T3.id INNER JOIN gender AS T4 ON T1.gender_id = T4.id WHERE T3.power_name = 'Phoenix Force',7,"SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'",SELECT gender FROM superhero WHERE superhero_name = 'Phoenix Force'
82,1173,"What is the most common illness that doctors identified among the patients whose lab work was done between 1/1/1985, and 12/31/1995?",thrombosis_prediction,challenging,SELECT T2.Diagnosis FROM Examination AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.`Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T2.Diagnosis ORDER BY COUNT(T2.Diagnosis) DESC LIMIT 1,7,"SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1
SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1
SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1
SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1
SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1
SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1
SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1","SELECT diagnosis, COUNT(*) AS illness_count FROM laboratory WHERE date BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY diagnosis ORDER BY illness_count DESC LIMIT 1"
83,1189,"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",thrombosis_prediction,challenging,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),7,"SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igg = '20% higher than average'
SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2
SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2
SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2
SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2
SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2
SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2",SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.diagnosis = 'thrombosis' AND l.ana_pattern = 'S' AND l.igm > (SELECT AVG(igm) + 20 FROM laboratory) AND l.thrombosis = 2
84,1042,List the name of leagues in which the average goals by the home team is higher than the away team in the 2009/2010 season.,european_football_2,challenging,SELECT t1.name FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t2.season = '2009/2010' GROUP BY t1.name HAVING (CAST(SUM(t2.home_team_goal) AS REAL) / COUNT(DISTINCT t2.id)) - (CAST(SUM(t2.away_team_goal) AS REAL) / COUNT(DISTINCT t2.id)) > 0,7,"SELECT l.name FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal
SELECT l.name  FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal GROUP BY l.name
SELECT l.name  FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal GROUP BY l.name
SELECT l.name  FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal GROUP BY l.name
SELECT l.name FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal
SELECT l.name FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal
SELECT l.name FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal",SELECT l.name FROM league l JOIN match m ON l.id = m.league_id WHERE m.season = '2009/2010' AND m.home_team_goal > m.away_team_goal
