Question,hardness,Gold,Prediction_0.1,Prediction_0.5,Prediction_1.0,EX_0.1,EX_0.5,EX_1.0
What is the anti Cardiolipin antibody concentration of the female patient with the highest uric acid level in the normal range?,challenging,"SELECT T3.`aCL IgG`, T3.`aCL IgM`, T3.`aCL IgA` FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE T1.SEX = 'F' AND T2.UA > 6.5 ORDER BY T2.UA DESC LIMIT 1","SELECT p.id, l.igg FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND l.ua BETWEEN 0.36 AND 7.0 ORDER BY l.ua DESC LIMIT 1","SELECT p.id, l.ua FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND l.ua BETWEEN 3.5 AND 7.0 ORDER BY l.ua DESC LIMIT 1","SELECT p.id, l.ua FROM patient p JOIN laboratory l ON p.id = l.id WHERE p.sex = 'female' AND l.ua BETWEEN 3.36 AND 7.76 ORDER BY l.ua DESC LIMIT 1",0,0,0
List all the elements of atoms that can not bond with any other atoms.,challenging,SELECT DISTINCT T.element FROM atom AS T WHERE T.element NOT IN ( SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id ),SELECT DISTINCT a.element FROM atom a LEFT JOIN connected c ON a.atom_id = c.atom_id WHERE c.atom_id IS NULL,SELECT a.element FROM atom a LEFT JOIN connected c ON a.atom_id = c.atom_id WHERE c.atom_id IS NULL GROUP BY a.element,SELECT DISTINCT a.element FROM atom a LEFT JOIN connected c ON a.atom_id = c.atom_id WHERE c.atom_id IS NULL,0,0,0
What is the percentage of incredibly powerful cards in the set Coldsnap?,challenging,SELECT CAST(SUM(CASE WHEN T1.cardKingdomFoilId IS NOT NULL AND T1.cardKingdomId IS NOT NULL THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap',SELECT      (SELECT COUNT(*) FROM cards WHERE setcode = 'CNS' AND power >= 10) * 1.0 / COUNT(*) * 100 AS percentage FROM      cards WHERE      setcode = 'CNS',SELECT (SELECT COUNT(*) FROM cards WHERE cards.setcode = 'CNS' AND cards.power >= 10) * 100.0 / COUNT(*) AS percentage_powerful_cards FROM cards WHERE cards.setcode = 'CNS',SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE setcode = 'CNS')) AS percentage_powerful FROM cards WHERE setcode = 'CNS' AND edhrecrank > 9,0,0,0
"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",challenging,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),SELECT COUNT(*) AS number_of_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.thrombosis = 2 AND e.ana_pattern = 'S' AND e.acl_igm > (SELECT AVG(acl_igm) + 0.2 * AVG(acl_igm) FROM examination) ,SELECT COUNT(*) AS number_of_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.thrombosis = 2 AND e.ana_pattern = 'S' AND e.acl_igm >= (SELECT AVG(acl_igm) * 1.2 FROM examination),SELECT COUNT(*) AS number_of_patients FROM patient p JOIN examination e ON p.id = e.id WHERE e.thrombosis = 2 AND e.ana_pattern = 'S' AND e.acl_igm >= (     SELECT AVG(acl_igm) * 1.2     FROM examination ),0,0,0
What is the name of the social event that was attended by the vice president of the Student_Club located at 900 E. Washington St.?,challenging,SELECT T2.event_name FROM attendance AS T1 INNER JOIN event AS T2 ON T2.event_id = T1.link_to_event INNER JOIN member AS T3 ON T1.link_to_member = T3.member_id WHERE T3.position = 'Vice President' AND T2.location = '900 E. Washington St.' AND T2.type = 'Social',SELECT e.event_name FROM event e JOIN attendance a ON e.event_id = a.link_to_event JOIN member m ON a.link_to_member = m.member_id JOIN major mj ON m.link_to_major = mj.major_id WHERE m.first_name = 'Vice President' AND m.last_name = 'Student_Club' AND m.zip = '900 E. Washington St.',SELECT e.event_name FROM event e JOIN attendance a ON e.event_id = a.link_to_event JOIN member m ON a.link_to_member = m.member_id JOIN major mj ON m.link_to_major = mj.major_id WHERE m.first_name = 'Vice President' AND m.last_name = 'Student_Club' AND m.zip = '900 E. Washington St.',SELECT e.event_name FROM event e JOIN attendance a ON e.event_id = a.link_to_event JOIN member m ON a.link_to_member = m.member_id JOIN major mj ON m.link_to_major = mj.major_id WHERE m.first_name = 'Vice President' AND m.last_name = 'Student_Club' AND m.zip = '900 E. Washington St.',0,0,0
What is the percentage of cards whose language is French among the Story Spotlight cards?,challenging,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.isStorySpotlight = 1,SELECT      (COUNT(DISTINCT cs.id) * 100.0 / COUNT(DISTINCT c.id)) AS percentage FROM      cards c JOIN      sets s ON c.setcode = s.code WHERE      s.type = 'expansion' AND c.isstoryspotlight = 1 AND c.language = 'French',SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE isstoryspotlight = 1)) AS percentage FROM cards JOIN foreign_data ON cards.id = foreign_data.id WHERE cards.isstoryspotlight = 1 AND foreign_data.language = 'French',SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE isstoryspotlight = 1)) AS percentage FROM cards JOIN foreign_data ON cards.id = foreign_data.id WHERE cards.isstoryspotlight = 1 AND foreign_data.language = 'French',0,0,0
How many atoms with iodine and with sulfur type elements are there in single bond molecules?,challenging,"SELECT COUNT(DISTINCT CASE WHEN T1.element = 'i' THEN T1.atom_id ELSE NULL END) AS iodine_nums , COUNT(DISTINCT CASE WHEN T1.element = 's' THEN T1.atom_id ELSE NULL END) AS sulfur_nums FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id INNER JOIN bond AS T3 ON T2.bond_id = T3.bond_id WHERE T3.bond_type = '-'","SELECT COUNT(*) FROM atom a JOIN bond b ON a.molecule_id = b.molecule_id JOIN connected c ON a.atom_id = c.atom_id OR a.atom_id = c.atom_id2 WHERE a.element IN ('I', 'S') AND b.bond_type = 'single'","SELECT COUNT(*)  FROM atom a  JOIN molecule m ON a.molecule_id = m.molecule_id  JOIN bond b ON m.molecule_id = b.molecule_id  JOIN connected c ON a.atom_id = c.atom_id  WHERE a.element IN ('I', 'S')  AND b.bond_type = 'single'","SELECT COUNT(*) AS count FROM atom a JOIN bond b ON a.molecule_id = b.molecule_id JOIN connected c ON a.atom_id = c.atom_id WHERE a.element IN ('I', 'S') AND b.bond_type = 'single'",0,0,0
List the element and bond type included in the molecule with molecule ID of TR002.,challenging,"SELECT DISTINCT T1.element, T2.bond_type FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.molecule_id = 'TR002'","SELECT atom.element, bond.bond_type FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id WHERE bond.molecule_id = 'TR002'","SELECT atom.element, bond.bond_type FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id WHERE molecule.molecule_id = 'TR002' AND molecule.molecule_id = atom.molecule_id AND molecule.molecule_id = bond.molecule_id","SELECT atom.element, bond.bond_type FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id WHERE molecule.molecule_id = 'TR002' AND molecule.molecule_id = atom.molecule_id AND molecule.molecule_id = bond.molecule_id",0,0,0
"How many times was the budget in Advertisement for ""Yearly Kickoff"" meeting more than ""October Meeting""?",challenging,SELECT CAST(SUM(CASE WHEN T2.event_name = 'Yearly Kickoff' THEN T1.amount ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.event_name = 'October Meeting' THEN T1.amount ELSE 0 END) FROM budget AS T1 INNER JOIN event AS T2 ON T1.link_to_event = T2.event_id WHERE T1.category = 'Advertisement' AND T2.type = 'Meeting',SELECT COUNT(*)  FROM budget  WHERE category = 'Advertisement'  AND event_name = 'Yearly Kickoff'  AND amount > (     SELECT amount      FROM budget      WHERE category = 'Advertisement'      AND event_name = 'October Meeting' ),SELECT      COUNT(*)  FROM      budget  WHERE      category = 'Advertisement'      AND event_name = 'Yearly Kickoff'      AND amount > (         SELECT              amount          FROM              budget          WHERE              category = 'Advertisement'              AND event_name = 'October Meeting'     ),SELECT      COUNT(*)  FROM      budget  WHERE      category = 'Advertisement'      AND event_name = 'Yearly Kickoff'      AND amount > (         SELECT              amount          FROM              budget          WHERE              category = 'Advertisement'              AND event_name = 'October Meeting'     ),0,0,0
"Among all superheroes created by George Lucas, identify the percentage of female superheroes.",challenging,SELECT CAST(COUNT(CASE WHEN T3.gender = 'Female' THEN 1 ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN gender AS T3 ON T1.gender_id = T3.id WHERE T2.publisher_name = 'George Lucas',SELECT      (COUNT(DISTINCT s.id) FILTER (WHERE s.gender_id = (SELECT id FROM gender WHERE gender = 'Female'))) * 100.0 / COUNT(DISTINCT s.id) AS percentage_female FROM      superhero s JOIN      publisher p ON s.publisher_id = p.id WHERE      p.publisher_name = 'George Lucas',SELECT      (COUNT(DISTINCT s.id) FILTER (WHERE s.gender_id = (SELECT id FROM gender WHERE gender = 'Female'))) * 100.0 / COUNT(DISTINCT s.id) AS percentage_female FROM      superhero s JOIN      publisher p ON s.publisher_id = p.id WHERE      p.publisher_name = 'George Lucas',SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM superhero WHERE publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'George Lucas'))) AS percentage_female_superheroes FROM superhero WHERE gender_id = (SELECT id FROM gender WHERE gender = 'Female') AND publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'George Lucas'),1,1,1
Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,challenging,"SELECT DISTINCT T3.first_name, T3.last_name, T4.amount FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T3.member_id = T2.link_to_member INNER JOIN income AS T4 ON T4.link_to_member = T3.member_id WHERE T4.date_received = '2019-09-09'","SELECT first_name || ' ' || last_name AS full_name, amount FROM member JOIN income ON member.member_id = income.link_to_member WHERE income.date_received = '2019-09-09'","SELECT first_name || ' ' || last_name AS full_name, amount FROM member JOIN income ON member.member_id = income.link_to_member WHERE income.date_received = '2019-09-09'","SELECT first_name || ' ' || last_name AS full_name, amount FROM member JOIN income ON member.member_id = income.link_to_member WHERE income.date_received = '2019-09-09'",0,0,0
What percentage is Landon Donovan's overall rating higher than Jordan Bowery on 2013/7/12?,challenging,"SELECT (SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) * 1.0 - SUM(CASE WHEN t1.player_name = 'Jordan Bowery' THEN t2.overall_rating ELSE 0 END)) * 100 / SUM(CASE WHEN t1.player_name = 'Landon Donovan' THEN t2.overall_rating ELSE 0 END) LvsJ_percent FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE SUBSTR(t2.`date`, 1, 10) = '2013-07-12'",SELECT      ((MAX(pa1.overall_rating) - MAX(pa2.overall_rating)) / MAX(pa2.overall_rating)) * 100 AS rating_difference_percentage FROM      player_attributes pa1 JOIN      player p1 ON pa1.player_api_id = p1.player_api_id JOIN      player_attributes pa2 ON pa2.player_api_id = (         SELECT player_api_id          FROM player          WHERE player_name = 'Jordan Bowery'     ) WHERE      p1.player_name = 'Landon Donovan'      AND pa1.date = '2013/7/12'      AND pa2.date = '2013/7/12',SELECT ((SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Landon Donovan') AND date = '2013/7/12') - (SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Jordan Bowery') AND date = '2013/7/12')) * 100.0 / (SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Jordan Bowery') AND date = '2013/7/12') AS rating_difference_percentage FROM player_attributes LIMIT 1,SELECT ((SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Landon Donovan') AND date = '2013/7/12') - (SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Jordan Bowery') AND date = '2013/7/12')) * 100.0 / (SELECT overall_rating FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Jordan Bowery') AND date = '2013/7/12') AS rating_difference_percentage FROM player_attributes WHERE player_api_id = (SELECT id FROM player WHERE player_name = 'Landon Donovan') AND date = '2013/7/12',0,0,0
What percentage of cards without power are in French?,challenging,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.power IS NULL OR T1.power = '*',SELECT      (COUNT(DISTINCT CASE WHEN cards.language = 'French' THEN cards.id END) * 1.0 / COUNT(DISTINCT cards.id)) * 100 AS percentage_french_no_power FROM      cards WHERE      cards.power IS NULL,SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE power IS NULL)) AS percentage FROM cards WHERE power IS NULL AND setcode IN (SELECT code FROM sets WHERE mtgocode IN (SELECT mtgocode FROM set_translations WHERE language = 'French')),SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE power IS NULL)) AS percentage FROM cards WHERE power IS NULL AND setcode IN (SELECT code FROM sets JOIN set_translations ON sets.code = set_translations.setcode WHERE language = 'French'),0,0,0
"Provide ID, sex and age of patient who has blood glucose (GLU) not within normal range but with total cholesterol(T-CHO) within normal range.",challenging,"SELECT DISTINCT T1.ID, T1.SEX , STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GLU >= 180 AND T2.`T-CHO` < 250","SELECT p.id, p.sex, (julianday('now') - julianday(p.birthday)) / 365.25 AS age FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.glu < 100 OR l.glu > 140 AND l.t_cho >= 200 AND l.t_cho <= 240","SELECT p.id, p.sex, (julianday('now') - julianday(p.birthday))/365.25 AS age FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.glu < 60 OR l.glu > 110 AND l.t_cho >= 200 AND l.t_cho <= 240","SELECT p.id, p.sex, (julianday('now') - julianday(p.birthday)) / 365.25 AS age FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.glu < 60 OR l.glu > 110 AND l.t_cho >= 180 AND l.t_cho <= 250",0,0,0
"For the teams with normal build-up play dribbling class in 2014, List the names of the teams with less than average chance creation passing, in descending order of chance creation passing.",challenging,"SELECT t3.team_long_name FROM Team AS t3 INNER JOIN Team_Attributes AS t4 ON t3.team_api_id = t4.team_api_id WHERE t4.buildUpPlayDribblingClass = 'Normal' AND t4.chanceCreationPassing < ( SELECT CAST(SUM(t2.chanceCreationPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlayDribblingClass = 'Normal' AND SUBSTR(t2.`date`, 1, 4) = '2014') ORDER BY t4.chanceCreationPassing DESC",SELECT t.team_long_name FROM team t JOIN team_attributes ta ON t.team_api_id = ta.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC,SELECT t.team_long_name FROM team t JOIN team_attributes ta ON t.team_api_id = ta.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC,SELECT t.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.date LIKE '2014%' AND ta.buildupplaydribblingclass = 'Normal' AND ta.team_api_id IN (     SELECT team_api_id     FROM team_attributes     WHERE date LIKE '2014%'     GROUP BY team_api_id     HAVING AVG(chancecreationpassing) < (         SELECT AVG(chancecreationpassing)         FROM team_attributes         WHERE date LIKE '2014%'     ) ) ORDER BY ta.chancecreationpassing DESC,0,0,0
"Consider the average difference between K-12 enrollment and 15-17 enrollment of schools that are locally funded, list the names and DOC type of schools which has a difference above this average.",challenging,"SELECT T2.School, T2.DOC FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.FundingType = 'Locally funded' AND (T1.`Enrollment (K-12)` - T1.`Enrollment (Ages 5-17)`) > (SELECT AVG(T3.`Enrollment (K-12)` - T3.`Enrollment (Ages 5-17)`) FROM frpm AS T3 INNER JOIN schools AS T4 ON T3.CDSCode = T4.CDSCode WHERE T4.FundingType = 'Locally funded')","SELECT s.school, s.doc FROM schools s WHERE s.statustype = 'Locally Funded' AND (SELECT AVG(s2.enrollment_k_12 - s2.enrollment_ages_5_17)      FROM schools s2      WHERE s2.statustype = 'Locally Funded') < (s.enrollment_k_12 - s.enrollment_ages_5_17) ","SELECT s.school, s.doc FROM schools s WHERE s.statustype = 'Locally Funded' AND ABS(s.enroll12 - (SELECT AVG(enrollment_ages_5_17) FROM frpm WHERE frpm.educational_option_type = 'K-12')) > (     SELECT AVG(ABS(enrollment_ages_5_17 - enrollment_k_12))     FROM (         SELECT f1.enrollment_ages_5_17, f2.enrollment_k_12         FROM frpm f1         JOIN frpm f2 ON f1.school_code = f2.school_code         WHERE f1.educational_option_type = 'K-12' AND f2.educational_option_type = 'K-12'     ) subquery )","SELECT s.school, s.doc FROM schools s WHERE s.statustype = 'Locally Funded' AND ABS((SELECT AVG(enrollment_k12 - enrollment_ages_5_17)          FROM schools          WHERE statustype = 'Locally Funded') - (s.enrollment_k12 - s.enrollment_ages_5_17)) > 0",0,0,0
"Based on posts posted by Community, calculate the percentage of posts that use the R language.",challenging,"SELECT CAST(SUM(IIF(T3.TagName = 'r', 1, 0)) AS REAL) * 100 / COUNT(T1.Id) FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN tags AS T3 ON T3.ExcerptPostId = T2.PostId WHERE T1.DisplayName = 'Community'",SELECT (SELECT COUNT(*) FROM posts WHERE tags LIKE '%R%') * 100.0 / COUNT(*) AS percentage_of_r_posts FROM posts WHERE owneruserid IN (SELECT id FROM users WHERE displayname = 'Community'),SELECT (SELECT COUNT(*) FROM posts WHERE tags LIKE '%R%') * 100.0 / COUNT(*) AS percentage_R_posts FROM posts WHERE owneruserid IN (SELECT id FROM users WHERE displayname = 'Community'),SELECT (SELECT COUNT(*) FROM posts WHERE tags LIKE '%R%') * 100.0 / COUNT(*) AS R_language_percentage FROM posts WHERE owneruserid IN (SELECT id FROM users WHERE displayname = 'Community'),0,0,0
"For patient born between 1936-1956, how many male patients have creatinine phosphokinase beyond the normal range?",challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.Birthday) BETWEEN '1936' AND '1956' AND T1.SEX = 'M' AND T2.CPK >= 250",SELECT COUNT(*) AS male_patients_with_high_cpk FROM patient WHERE sex = 'male' AND birthday BETWEEN 1936 AND 1956 AND id IN (     SELECT patient_id     FROM laboratory     WHERE cpk > 200 ),SELECT COUNT(*) AS male_patients_with_high_cpk FROM patient WHERE sex = 'male' AND birthday BETWEEN 1936 AND 1956 AND id IN (     SELECT patient_id     FROM laboratory     WHERE cpk > 200 ),SELECT COUNT(*) AS male_patients_with_high_cpk FROM patient WHERE sex = 'male' AND id IN (     SELECT patient_id     FROM laboratory     WHERE cre > 200 ) AND YEAR(birthday) BETWEEN 1936 AND 1956,0,0,0
What was the difference in gas consumption between CZK-paying customers and EUR-paying customers in 2012?,challenging,"SELECT SUM(IIF(T1.Currency = 'CZK', T2.Consumption, 0)) - SUM(IIF(T1.Currency = 'EUR', T2.Consumption, 0)) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE SUBSTR(T2.Date, 1, 4) = '2012'",SELECT      SUM(CASE WHEN c.currency = 'CZK' THEN y.consumption ELSE 0 END) -      SUM(CASE WHEN c.currency = 'EUR' THEN y.consumption ELSE 0 END) AS consumption_difference FROM      yearmonth y JOIN      customers c ON y.customerid = c.customerid WHERE      YEAR(y.date) = 2012,"SELECT      SUM(CASE WHEN c.currency = 'CZK' THEN y.consumption ELSE 0 END) -      SUM(CASE WHEN c.currency = 'EUR' THEN y.consumption ELSE 0 END) AS consumption_difference FROM      yearmonth y JOIN      customers c ON y.customerid = c.customerid WHERE      strftime('%Y', y.date) = '2012'","SELECT      SUM(CASE WHEN c.currency = 'CZK' THEN y.consumption ELSE 0 END) -      SUM(CASE WHEN c.currency = 'EUR' THEN y.consumption ELSE 0 END) AS consumption_difference FROM      yearmonth y JOIN      customers c ON y.customerid = c.customerid WHERE      strftime('%Y', y.date) = '2012'",0,0,0
"List out the account numbers of female clients who are oldest and has lowest average salary, calculate the gap between this lowest average salary with the highest average salary?",challenging,"SELECT T1.account_id , ( SELECT MAX(A11) - MIN(A11) FROM district ) FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T1.account_id = T3.account_id INNER JOIN client AS T4 ON T3.client_id = T4.client_id WHERE T2.district_id = ( SELECT district_id FROM client WHERE gender = 'F' ORDER BY birth_date ASC LIMIT 1 ) ORDER BY T2.A11 DESC LIMIT 1","SELECT      a.account_id FROM      account a JOIN      disp d ON a.account_id = d.account_id JOIN      client c ON d.client_id = c.client_id WHERE      c.gender = 'F' GROUP BY      a.account_id ORDER BY      MIN(a.date) ASC,      AVG(a.amount) ASC LIMIT 1",SELECT a.account_id FROM account a JOIN disp d ON a.account_id = d.account_id JOIN client c ON d.client_id = c.client_id WHERE c.gender = 'F' AND c.birth_date = (SELECT MIN(birth_date) FROM client WHERE gender = 'F') AND a.district_id = (SELECT district_id FROM district WHERE a2 = (SELECT MIN(a2) FROM district)) AND a.frequency = (SELECT MIN(frequency) FROM account) ORDER BY a.frequency ASC LIMIT 1,SELECT a.account_id FROM account a JOIN disp d ON a.account_id = d.account_id JOIN client c ON d.client_id = c.client_id JOIN district di ON c.district_id = di.district_id WHERE c.gender = 'F' ORDER BY di.a11 ASC LIMIT 1 ,0,0,0
Name chemical elements that form a bond TR001_10_11.,challenging,SELECT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id INNER JOIN bond AS T3 ON T2.bond_id = T3.bond_id WHERE T3.bond_id = 'TR001_10_11',SELECT DISTINCT e.element FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.molecule_id = 'TR001_10_11' ORDER BY e.element,SELECT DISTINCT e.element FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.molecule_id = 'TR001_10_11' ORDER BY e.element,SELECT DISTINCT e.element FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.molecule_id = 'TR001_10_11' AND b.bond_type = 'TR001',0,0,0
How many elements are contained in bond_id TR001_3_4?,challenging,SELECT COUNT(DISTINCT T1.element) FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id WHERE T2.bond_id = 'TR001_3_4',SELECT COUNT(DISTINCT atom_id) FROM connected WHERE bond_id = 'TR001_3_4',SELECT COUNT(DISTINCT atom_id) FROM connected WHERE bond_id = 'TR001_3_4',SELECT COUNT(DISTINCT atom_id) FROM connected WHERE bond_id = 'TR001_3_4',0,0,0
"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",challenging,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,SELECT a.type FROM disp d JOIN account a ON d.account_id = a.account_id JOIN client c ON d.client_id = c.client_id JOIN district di ON c.district_id = di.district_id WHERE di.a11 > 8000 AND di.a11 <= 9000 AND d.type = 'OWNER' AND NOT EXISTS (     SELECT 1     FROM loan l     WHERE l.account_id = d.account_id ) ,SELECT a.type FROM disp d JOIN account a ON d.account_id = a.account_id JOIN client c ON d.client_id = c.client_id JOIN district di ON c.district_id = di.district_id WHERE di.a11 > 8000 AND di.a11 <= 9000 AND d.type = 'OWNER' AND NOT EXISTS (     SELECT 1     FROM loan l     WHERE l.account_id = d.account_id ) ,SELECT a.type FROM disp d JOIN account a ON d.account_id = a.account_id JOIN client c ON d.client_id = c.client_id JOIN district di ON c.district_id = di.district_id WHERE di.a11 BETWEEN 8000 AND 9000 AND d.type = 'OWNER' AND NOT EXISTS (     SELECT 1     FROM loan l     WHERE l.account_id = d.account_id ) ,0,0,0
"What is the difference of the average ball control score between Abdou Diallo and Aaron Appindangoye
?",challenging,SELECT CAST(SUM(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.id ELSE NULL END) - CAST(SUM(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.ball_control ELSE 0 END) AS REAL) / COUNT(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.id ELSE NULL END) FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id,SELECT ABS(AVG(pa.ball_control) - AVG(pa2.ball_control)) AS difference FROM player_attributes pa JOIN player p ON pa.player_api_id = p.player_api_id JOIN player_attributes pa2 ON pa2.player_api_id = (     SELECT player_api_id     FROM player     WHERE player_name = 'Aaron Appindangoye' ) WHERE p.player_name = 'Abdou Diallo',SELECT ABS(AVG(pa.ball_control) - AVG(pa2.ball_control)) AS difference FROM player_attributes pa JOIN player p ON pa.player_api_id = p.player_api_id JOIN player_attributes pa2 ON pa2.player_api_id = (     SELECT player_api_id     FROM player     WHERE player_name = 'Aaron Appindangoye' ) WHERE p.player_name = 'Abdou Diallo',"SELECT ABS(AVG(pa.ball_control) - AVG(pa2.ball_control)) AS difference FROM player_attributes pa JOIN player p ON pa.player_api_id = p.player_api_id JOIN player_attributes pa2 ON p.player_api_id = pa2.player_api_id WHERE p.player_name IN ('Abdou Diallo', 'Aaron Appindangoye')",1,1,0
