,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
11,500,What is the ship id and name that caused most total injuries?,battle_death,extra,"SELECT T2.id ,  T2.name FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1",7,"SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1
SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1
SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1
SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1
SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1
SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1
SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1","SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1"
12,85,Find the average age of students who do not have any pet .,pets_1,extra,select avg(age) from student where stuid not in (select stuid from has_pet),7,"SELECT AVG(student.age)  FROM student  LEFT JOIN has_pet ON student.stuid = has_pet.stuid  WHERE has_pet.stuid IS NULL
SELECT AVG(student.age) FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE has_pet.petid IS NULL
SELECT AVG(student.age) FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE has_pet.petid IS NULL
SELECT AVG(student.age)  FROM student  LEFT JOIN has_pet ON student.stuid = has_pet.stuid  WHERE has_pet.stuid IS NULL
SELECT AVG(student.age) FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE has_pet.petid IS NULL
SELECT AVG(student.age) FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE has_pet.petid IS NULL
SELECT AVG(student.age) FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE has_pet.petid IS NULL",SELECT AVG(student.age) FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE has_pet.petid IS NULL
13,1022,Show the names of singers that have more than one song.,singer,medium,SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID  =  T2.Singer_ID GROUP BY T1.Name HAVING COUNT(*)  >  1,7,"SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY song.singer_id  HAVING COUNT(song.song_id) > 1
SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY singer.singer_id  HAVING COUNT(song.song_id) > 1
SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY song.singer_id  HAVING COUNT(song.song_id) > 1
SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY song.singer_id  HAVING COUNT(song.song_id) > 1
SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY singer.singer_id  HAVING COUNT(song.song_id) > 1
SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY song.singer_id  HAVING COUNT(song.song_id) > 1
SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY singer.singer_id  HAVING COUNT(song.song_id) > 1",SELECT singer.name  FROM singer  JOIN song ON singer.singer_id = song.singer_id  GROUP BY song.singer_id  HAVING COUNT(song.song_id) > 1
14,764,What is average life expectancy in the countries where English is not the official language?,world_1,extra,"SELECT avg(LifeExpectancy) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"")",7,"SELECT AVG(country.lifeexpectancy) FROM country INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 0
SELECT AVG(country.lifeexpectancy)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 0
SELECT AVG(country.lifeexpectancy)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 0
SELECT AVG(country.lifeexpectancy)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 'f'
SELECT AVG(country.lifeexpectancy) FROM country INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 0
SELECT AVG(country.lifeexpectancy) FROM country INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 'f'
SELECT AVG(country.lifeexpectancy)  FROM country  INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 'f'",SELECT AVG(country.lifeexpectancy) FROM country INNER JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.isofficial = 0
15,773,Which countries have greater area than that of any country in Europe?,world_1,hard,"SELECT Name FROM country WHERE SurfaceArea  >  (SELECT min(SurfaceArea) FROM country WHERE Continent  =  ""Europe"")",7,"SELECT c.name, c.surfacearea  FROM country c  WHERE c.surfacearea > ANY (SELECT c2.surfacearea FROM country c2 WHERE c2.continent = 'Europe')
SELECT c.name, c.surfacearea FROM country c WHERE c.surfacearea > ANY (     SELECT e.surfacearea     FROM country e     WHERE e.continent = 'Europe' ) 
SELECT c.name, c.surfacearea FROM country c WHERE c.surfacearea > ANY (     SELECT e.surfacearea     FROM country e     WHERE e.continent = 'Europe' ) 
SELECT c.name, c.surfacearea  FROM country c  WHERE c.surfacearea > ANY (SELECT c2.surfacearea FROM country c2 WHERE c2.continent = 'Europe')
SELECT c.name, c.surfacearea  FROM country c  WHERE c.surfacearea > ANY (SELECT c2.surfacearea FROM country c2 WHERE c2.continent = 'Europe')
SELECT c.name, c.surfacearea  FROM country c  WHERE c.surfacearea > ANY (SELECT c2.surfacearea FROM country c2 WHERE c2.continent = 'Europe')
SELECT c.name, c.surfacearea  FROM country c WHERE c.surfacearea > ANY (SELECT c2.surfacearea FROM country c2 WHERE c2.continent = 'Europe')","SELECT c.name, c.surfacearea  FROM country c  WHERE c.surfacearea > ANY (SELECT c2.surfacearea FROM country c2 WHERE c2.continent = 'Europe')"
16,38,What are the names of the singers who performed in a concert in 2014?,concert_singer,hard,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,7,"SELECT s.name  FROM singer s  JOIN singer_in_concertsic ON s.singer_id = sic.singer_id  JOIN concertc ON sic.concert_id = c.concert_id  WHERE c.year = 2014
SELECT singer.name  FROM singer  JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id  JOIN concert ON singer_in_concert.concert_id = concert.concert_id  WHERE concert.year = 2014
SELECT singer.name  FROM singer  JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id  JOIN concert ON singer_in_concert.concert_id = concert.concert_id  WHERE concert.year = 2014
SELECT s.name  FROM singer AS s  JOIN singer_in_concert AS sic ON s.singer_id = sic.singer_id  JOIN concert AS c ON sic.concert_id = c.concert_id  WHERE c.year = 2014
SELECT singer.name  FROM singer  JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id  JOIN concert ON singer_in_concert.concert_id = concert.concert_id  WHERE concert.year = 2014
SELECT singer.name  FROM singer  JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id  JOIN concert ON singer_in_concert.concert_id = concert.concert_id  WHERE concert.year = 2014
SELECT s.name  FROM singer s  JOIN singer_in_concertsic ON s.singer_id =sic.singer_id  JOIN concert c ON c.concert_id =sic.concert_id  WHERE c.year = 2014",SELECT singer.name  FROM singer  JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id  JOIN concert ON singer_in_concert.concert_id = concert.concert_id  WHERE concert.year = 2014
17,916,Find the minimum grade of students who have no friends.,network_1,extra,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),7,"SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL",SELECT MIN(highschooler.grade) FROM highschooler LEFT JOIN friend ON highschooler.id = friend.student_id WHERE friend.friend_id IS NULL
18,566,"What is the earliest date of a transcript release, and what details can you tell me?",student_transcripts_tracking,medium,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1",7,"SELECT MIN(transcript_date) as EarliestTranscriptRelease, tc.* FROM transcripts t JOIN
SELECT MIN(transcript_date) as EarliestTranscriptRelease, tc.* FROM transcripts t JOIN
SELECT MIN(transcript_date) AS earliest_transcript_release, tc.* FROM transcripts t JO
SELECT MIN(transcript_date) AS earliest_transcript_release, tc.* FROM transcripts t JO
SELECT MIN(transcript_date) as EarliestTranscriptRelease, tc.* FROM transcripts t JOIN
SELECT MIN(transcript_date) AS earliest_transcript_release, tc.* FROM transcripts t JO
SELECT MIN(transcript_date) AS earliest_transcript_release, tc.* FROM transcripts t JO","SELECT MIN(transcript_date) AS earliest_transcript_release, tc.* FROM transcripts t JO"
19,590,What is the number of cartoones written by Joseph Kuhr?,tvshow,easy,"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",7,"SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = 'Joseph Kuhr'","SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr"""
20,762,"Find the name, population and expected life length of asian country with the largest area?",world_1,hard,"SELECT Name ,  Population ,  LifeExpectancy FROM country WHERE Continent  =  ""Asia"" ORDER BY SurfaceArea DESC LIMIT 1",7,"SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1
SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1
SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1
SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1
SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1
SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1
SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1","SELECT c.name, c.population, c.lifeexpectancy  FROM country c  WHERE c.continent = 'Asia'  ORDER BY c.surfacearea DESC  LIMIT 1"
21,900,Show name of all students who have some friends and also are liked by someone else.,network_1,hard,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,7,"SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.id, h.name  HAVING COUNT(f.friend_id) > 0 AND COUNT(l.liked_id) > 0
SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.id, h.name  HAVING COUNT(f.friend_id) > 0 AND COUNT(l.liked_id) > 0
SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.id, h.name  HAVING COUNT(f.friend_id) > 0 AND COUNT(l.liked_id) > 0
SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.name
SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.id, h.name  HAVING COUNT(f.friend_id) > 0 AND COUNT(l.liked_id) > 0
SELECT h.name FROM highschooler h JOIN friend f ON h.id = f.student_id JOIN likes l ON h.id = l.student_id GROUP BY h.id, h.name HAVING COUNT(f.friend_id) > 0 AND COUNT(l.liked_id) > 0
SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.name","SELECT h.name  FROM highschooler h  JOIN friend f ON h.id = f.student_id  JOIN likes l ON h.id = l.student_id  GROUP BY h.id, h.name  HAVING COUNT(f.friend_id) > 0 AND COUNT(l.liked_id) > 0"
22,691,What is last date created of votes from the state 'CA'?,voter_1,easy,SELECT max(created) FROM votes WHERE state  =  'CA',7,"SELECT MAX(created) FROM votes WHERE state = 'CA'
SELECT MAX(created) FROM votes WHERE state = 'CA'
SELECT MAX(created) FROM votes WHERE state = 'CA'
SELECT MAX(created) FROM votes WHERE state = 'CA'
SELECT MAX(created) FROM votes WHERE state = 'CA'
SELECT MAX(created) FROM votes WHERE state = 'CA'
SELECT MAX(created) FROM votes WHERE state = 'CA'",SELECT MAX(created) FROM votes WHERE state = 'CA'
23,178,What are the ids and names of all countries that either have more than 3 car makers or produce fiat model ?,car_1,extra,"select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  3 union select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country join model_list as t3 on t2.id  =  t3.maker where t3.model  =  'fiat';",7,"SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN model_list AS ml ON cm.id = ml.maker JOIN car_names AS cn ON ml.model = cn.model WHERE c.continent = 'contid' GROUP BY c.countryid, c.countryname HAVING COUNT(DISTINCT cm.id) > 3 OR SUM(CASE WHEN ml.model = 'fiat' THEN 1 ELSE 0 END) > 0
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  JOIN car_names AS cn ON ml.modelid = cn.model  WHERE cn.makeid IN (SELECT makeid FROM car_names GROUP BY makeid HAVING COUNT(makeid) > 3)  OR ml.model = 'Fiat'  GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN model_list AS ml ON cm.id = ml.maker JOIN car_names AS cn ON ml.model = cn.model WHERE c.continent = 'continents' GROUP BY c.countryid, c.countryname HAVING COUNT(DISTINCT cm.id) > 3 OR SUM(CASE WHEN ml.model = 'fiat' THEN 1 ELSE 0 END) > 0
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  JOIN car_names AS cn ON ml.modelid = cn.model  WHERE cn.makeid IN (SELECT makeid FROM car_names GROUP BY makeid HAVING COUNT(makeid) > 3)  OR ml.model = 'Fiat'  GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  JOIN car_names AS cn ON ml.modelid = cn.model  WHERE cn.makeid IN (SELECT makeid FROM car_names GROUP BY makeid HAVING COUNT(makeid) > 3)  OR ml.model = 'Fiat'  GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  JOIN car_names AS cn ON ml.modelid = cn.model  WHERE cn.makeid IN (SELECT makeid FROM car_names GROUP BY makeid HAVING COUNT(makeid) > 3)  OR ml.model = 'Fiat'  GROUP BY c.countryid, c.countryname
SELECT c.countryid, c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country JOIN model_list AS ml ON cm.id = ml.maker WHERE c.continent = 'continents' AND (     SELECT COUNT(*) FROM car_makers WHERE country = c.countryid GROUP BY country > 3 OR ml.model = 'fiat' )","SELECT c.countryid, c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  JOIN model_list AS ml ON cm.id = ml.maker  JOIN car_names AS cn ON ml.modelid = cn.model  WHERE cn.makeid IN (SELECT makeid FROM car_names GROUP BY makeid HAVING COUNT(makeid) > 3)  OR ml.model = 'Fiat'  GROUP BY c.countryid, c.countryname"
24,226,What is the airport code of the airport with the most flights?,flight_2,extra,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1,7,"SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1",SELECT airportcode FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY airports.airportcode ORDER BY COUNT(flights.destairport) DESC LIMIT 1
25,943,Find the id and cell phone of the professionals who operate two or more types of treatments.,dog_kennels,medium,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",7,"SELECT professionals.professional_id, professionals.cell_number FROM professionals JOIN treatments ON professionals.professional_id = treatments.professional_id JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatment_types.treatment_type_code) >= 2
SELECT professionals.professional_id, professionals.cell_number FROM professionals JOIN treatments ON professionals.professional_id = treatments.professional_id JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatment_types.treatment_type_code) >= 2
SELECT professionals.professional_id, professionals.cell_number FROM professionals JOIN treatments ON professionals.professional_id = treatments.professional_id JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatment_types.treatment_type_code) >= 2
SELECT professionals.professional_id, professionals.cell_number FROM professionals INNER JOIN treatments ON professionals.professional_id = treatments.professional_id GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatments.treatment_type_code) >= 2
SELECT professionals.professional_id, professionals.cell_number FROM professionals JOIN treatments ON professionals.professional_id = treatments.professional_id JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatment_types.treatment_type_code) >= 2
SELECT professionals.professional_id, professionals.cell_number FROM professionals INNER JOIN treatments ON professionals.professional_id = treatments.professional_id GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatments.treatment_type_code) >= 2
SELECT professionals.professional_id, professionals.cell_number FROM professionals JOIN treatments ON professionals.professional_id = treatments.professional_id JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatment_types.treatment_type_code) >= 2","SELECT professionals.professional_id, professionals.cell_number FROM professionals JOIN treatments ON professionals.professional_id = treatments.professional_id JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY professionals.professional_id HAVING COUNT(DISTINCT treatment_types.treatment_type_code) >= 2"
26,441,find the number of distinct country codes of all players.,wta_1,easy,SELECT count(DISTINCT country_code) FROM players,7,"SELECT COUNT(DISTINCT country_code) FROM players
SELECT COUNT(DISTINCT country_code) FROM players
SELECT COUNT(DISTINCT country_code) FROM players
SELECT COUNT(DISTINCT country_code) FROM players
SELECT COUNT(DISTINCT country_code) FROM players
SELECT COUNT(DISTINCT country_code) FROM players
SELECT COUNT(DISTINCT country_code) FROM players",SELECT COUNT(DISTINCT country_code) FROM players
27,785,What are the names of cities in Europe for which English is not the official language?,world_1,extra,SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),7,"SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON country.code = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'",SELECT city.name  FROM city  JOIN country ON city.countrycode = country.code  JOIN countrylanguage ON city.countrycode = countrylanguage.countrycode  WHERE country.continent = 'Europe' AND countrylanguage.language = 'English' AND countrylanguage.isofficial = 'F'
28,703,Give the names of the nations that were founded after 1950.,world_1,easy,SELECT Name FROM country WHERE IndepYear  >  1950,7,"SELECT country.name  FROM country  WHERE country.indepyear > 1950
SELECT country.name FROM country WHERE country.indepyear > 1950
SELECT country.name  FROM country  WHERE country.indepyear > 1950
SELECT country.name  FROM country  WHERE country.indepyear > 1950
SELECT country.name FROM country WHERE country.indepyear > 1950
SELECT country.name FROM country WHERE country.indepyear > 1950
SELECT country.name FROM country WHERE country.indepyear > 1950",SELECT country.name FROM country WHERE country.indepyear > 1950
